application_id,user_id,application_date,loan_amount,tenure_months,status
2320,1114,2026-06-14,400000,24,KYC Pending
2321,4537,2026-07-14,200000,60,KYC Pending
2322,882,2026-03-31,500000,36,KYC Pending
2323,47,2026-08-04,100000,12,Disbursed
2324,4543,2026-03-02,400000,36,KYC Pending
2325,3627,2026-04-26,1000000,60,Rejected
2326,3249,2026-08-12,300000,60,KYC Pending
2327,4700,2026-03-26,1000000,48,Rejected
2328,3366,2026-05-03,1000000,36,Incomplete
2329,4167,2026-02-06,500000,12,KYC Pending
2330,2620,2026-05-31,1000000,12,Rejected
2331,1411,2026-08-10,250000,24,Rejected
2332,4433,2026-01-24,1000000,48,KYC Pending
2333,1592,2026-06-23,500000,24,Disbursed
2334,3174,2026-07-25,150000,48,Disbursed
2335,591,2026-08-31,250000,24,Rejected
2336,3723,2026-06-26,200000,24,Rejected
2337,535,2026-03-30,200000,60,KYC Pending
2338,754,2026-02-18,1000000,24,KYC Pending
2339,1626,2026-04-12,1000000,60,Rejected
2340,2880,2026-03-25,300000,48,KYC Pending
2341,2417,2026-06-20,750000,12,Disbursed
2342,2409,2026-07-13,200000,60,Rejected
2343,3255,2026-03-11,400000,12,Rejected
2344,2665,2026-05-09,200000,48,Rejected
2345,2896,2026-03-25,200000,12,Rejected
2346,3730,2026-04-30,400000,60,Rejected
2347,483,2026-01-27,100000,60,Disbursed
2348,852,2026-03-10,750000,48,Rejected
2349,1127,2026-01-11,300000,36,Disbursed
2350,1291,2026-07-27,50000,24,Disbursed
2351,4930,2026-02-25,250000,24,Disbursed
2352,2278,2026-02-21,150000,60,KYC Pending
2353,2563,2026-03-25,1000000,60,Disbursed
2354,2790,2026-02-26,500000,48,Disbursed
2355,4319,2026-06-22,200000,48,Rejected
2356,859,2026-06-16,300000,24,Rejected
2357,2197,2026-07-03,50000,48,Disbursed
2358,3034,2026-03-27,500000,24,Rejected
2359,3901,2026-02-14,250000,24,Incomplete
2360,1413,2026-08-30,100000,36,Approved
2361,387,2026-04-26,250000,24,Approved
2362,3234,2026-06-13,500000,12,Disbursed
2363,242,2026-02-22,500000,36,Rejected
2364,4664,2026-02-22,1000000,36,Disbursed
2365,4786,2026-06-28,50000,60,Disbursed
2366,4513,2026-03-05,300000,12,Approved
2367,853,2026-05-26,150000,24,Approved
2368,4389,2026-08-02,400000,60,Rejected
2369,1647,2026-05-12,750000,60,Disbursed
2370,1834,2026-05-25,100000,24,Disbursed
2371,4461,2026-08-31,1000000,24,Incomplete
2372,363,2026-07-19,500000,24,KYC Pending
2373,1892,2026-03-11,50000,48,KYC Pending
2374,4666,2026-07-21,750000,24,KYC Pending
2375,4168,2026-06-17,200000,60,Disbursed
2376,1613,2026-05-10,200000,60,Incomplete
2377,2583,2026-08-25,500000,12,Disbursed
2378,4214,2026-03-30,200000,36,Disbursed
2379,3963,2026-03-05,150000,24,Disbursed
2380,2407,2026-06-20,1000000,12,Rejected
2381,3069,2026-04-06,1000000,24,Approved
2382,394,2026-06-01,500000,48,Rejected
2383,1701,2026-03-05,250000,60,Disbursed
2384,3996,2026-07-04,100000,36,Disbursed
2385,2238,2026-08-16,750000,48,Disbursed
2386,4259,2026-07-04,1000000,60,Disbursed
2387,2504,2026-06-20,150000,60,Rejected
2388,3005,2026-01-14,150000,48,Rejected
2389,4662,2026-02-24,200000,24,Approved
2390,3384,2026-08-12,1000000,24,Rejected
2391,3987,2026-03-04,250000,36,Rejected
2392,2703,2026-06-19,400000,24,Incomplete
2393,2230,2026-06-11,300000,60,Incomplete
2394,4214,2026-03-28,250000,36,KYC Pending
2395,3052,2026-06-03,400000,24,Rejected
2396,2367,2026-03-30,300000,60,Rejected
2397,1010,2026-06-29,500000,48,Rejected
2398,1758,2026-04-03,400000,48,KYC Pending
2399,2049,2026-06-16,100000,12,Disbursed
2400,1346,2026-04-19,1000000,48,Rejected
2401,1763,2026-04-20,50000,48,Rejected
2402,1678,2026-07-15,400000,24,Disbursed
2403,1174,2026-05-24,50000,24,Rejected
2404,596,2026-06-19,500000,48,Incomplete
2405,3408,2026-05-11,250000,60,Rejected
2406,3568,2026-03-02,1000000,36,Approved
2407,920,2026-04-09,300000,60,Approved
2408,4079,2026-04-15,1000000,36,Disbursed
2409,805,2026-07-25,250000,60,Approved
2410,2789,2026-04-17,750000,60,Incomplete
2411,1875,2026-03-10,300000,12,Incomplete
2412,642,2026-05-02,1000000,48,KYC Pending
2413,4993,2026-03-14,50000,12,Approved
2414,4862,2026-07-02,1000000,36,Rejected
2415,1388,2026-06-05,750000,24,Incomplete
2416,2985,2026-04-29,300000,36,Disbursed
2417,3672,2026-04-30,50000,60,Rejected
2418,3279,2026-05-18,1000000,48,Rejected
2419,2023,2026-07-27,200000,36,Disbursed
2420,623,2026-07-12,750000,24,Rejected
2421,4932,2026-07-11,1000000,12,Rejected
2422,3428,2026-06-10,150000,48,Rejected
2423,3597,2026-04-20,150000,12,Incomplete
2424,3845,2026-08-19,1000000,48,Rejected
2425,2509,2026-05-14,750000,36,Rejected
2426,4587,2026-02-02,1000000,12,KYC Pending
2427,2362,2026-07-07,500000,12,Disbursed
2428,522,2026-05-13,200000,12,Approved
2429,1671,2026-06-06,150000,48,Disbursed
2430,2378,2026-04-30,150000,24,Incomplete
2431,4647,2026-01-24,150000,12,KYC Pending
2432,3719,2026-01-14,1000000,48,Incomplete
2433,1385,2026-03-07,100000,48,KYC Pending
2434,3379,2026-06-26,250000,24,Disbursed
2435,3424,2026-08-26,100000,60,Disbursed
2436,2758,2026-02-08,300000,48,Disbursed
2437,1614,2026-05-13,50000,12,Rejected
2438,4546,2026-05-25,300000,36,KYC Pending
2439,1809,2026-03-21,50000,48,KYC Pending
2440,3543,2026-06-11,50000,48,Disbursed
2441,653,2026-05-17,200000,36,Rejected
2442,3000,2026-05-14,750000,60,Approved
2443,4068,2026-07-22,300000,36,Disbursed
2444,2870,2026-04-18,500000,36,Rejected
2445,1021,2026-08-15,200000,60,Disbursed
2446,352,2026-05-06,250000,60,Rejected
2447,1435,2026-02-13,750000,60,Rejected
2448,1937,2026-08-28,200000,12,Incomplete
2449,1092,2026-02-10,750000,36,Rejected
2450,375,2026-03-27,500000,36,Rejected
2451,2920,2026-07-25,500000,12,Rejected
2452,3125,2026-03-29,200000,60,Approved
2453,1707,2026-03-24,150000,12,Incomplete
2454,3476,2026-02-08,500000,36,KYC Pending
2455,1401,2026-02-12,150000,24,Incomplete
2456,2750,2026-05-26,750000,48,Rejected
2457,1515,2026-06-04,200000,48,KYC Pending
2458,646,2026-07-27,400000,24,Rejected
2459,1598,2026-04-19,750000,60,KYC Pending
2460,1999,2026-03-15,100000,60,Disbursed
2461,1096,2026-03-24,400000,36,Disbursed
2462,4187,2026-04-02,150000,12,Approved
2463,2305,2026-03-19,50000,60,Disbursed
2464,2584,2026-08-07,500000,24,Rejected
2465,1520,2026-07-01,150000,12,KYC Pending
2466,2738,2026-03-31,1000000,12,Rejected
2467,2751,2026-03-19,150000,48,Incomplete
2468,4761,2026-02-06,1000000,36,Approved
2469,2717,2026-07-14,500000,48,Rejected
2470,2640,2026-07-22,50000,12,Disbursed
2471,1658,2026-02-22,150000,36,Rejected
2472,3577,2026-04-25,300000,48,KYC Pending
2473,3994,2026-04-11,750000,36,Incomplete
2474,1933,2026-05-10,750000,36,KYC Pending
2475,727,2026-08-12,50000,24,Approved
2476,2709,2026-04-17,100000,12,Rejected
2477,4458,2026-05-24,50000,24,Rejected
2478,2347,2026-06-22,250000,60,Disbursed
2479,2431,2026-04-27,250000,48,Approved
2480,3619,2026-02-20,200000,48,Disbursed
2481,3997,2026-01-13,400000,48,Rejected
2482,4569,2026-03-31,150000,24,Disbursed
2483,1792,2026-02-04,250000,24,Disbursed
2484,2910,2026-05-30,100000,36,Disbursed
2485,1461,2026-06-17,50000,12,Disbursed
2486,1146,2026-05-06,750000,24,Rejected
2487,3039,2026-02-10,400000,36,Disbursed
2488,4991,2026-03-01,1000000,12,Rejected
2489,2885,2026-02-10,400000,60,Incomplete
2490,792,2026-08-31,750000,36,Rejected
2491,3309,2026-08-18,150000,36,Approved
2492,1762,2026-03-04,1000000,36,Rejected
2493,2098,2026-03-15,500000,12,Disbursed
2494,2391,2026-03-15,300000,60,KYC Pending
2495,4085,2026-07-20,500000,36,Approved
2496,4546,2026-04-21,100000,36,Approved
2497,3513,2026-04-16,250000,12,Disbursed
2498,3825,2026-08-24,1000000,36,Incomplete
2499,1814,2026-08-14,100000,24,Disbursed
2500,4854,2026-06-24,500000,24,Incomplete
2501,1221,2026-05-09,400000,60,Rejected
2502,4427,2026-05-20,50000,12,Disbursed
2503,4065,2026-02-20,400000,48,Disbursed
2504,4297,2026-05-08,50000,12,Incomplete
2505,1430,2026-05-12,150000,12,KYC Pending
2506,2775,2026-08-17,50000,36,KYC Pending
2507,888,2026-04-10,750000,12,Approved
2508,1161,2026-07-26,1000000,60,Disbursed
2509,1366,2026-06-28,100000,60,Approved
2510,3160,2026-03-20,50000,24,Rejected
2511,3816,2026-06-17,250000,24,KYC Pending
2512,4994,2026-07-13,750000,12,Disbursed
2513,3033,2026-07-08,200000,24,Approved
2514,2449,2026-07-07,200000,24,Disbursed
2515,2647,2026-03-22,250000,36,Approved
2516,3382,2026-05-02,1000000,48,Rejected
2517,880,2026-05-11,150000,60,KYC Pending
2518,2146,2026-05-08,1000000,60,Incomplete
2519,1552,2026-06-13,250000,48,KYC Pending
2520,4277,2026-06-03,750000,36,Disbursed
2521,1545,2026-06-06,750000,60,KYC Pending
2522,1490,2026-08-05,200000,24,Rejected
2523,4863,2026-03-14,750000,36,KYC Pending
2524,2863,2026-02-19,250000,36,KYC Pending
2525,3873,2026-03-12,50000,24,Incomplete
2526,3721,2026-07-18,400000,48,Incomplete
2527,4166,2026-06-15,250000,36,Incomplete
2528,916,2026-02-24,200000,24,Approved
2529,857,2026-06-04,1000000,48,Rejected
2530,1855,2026-03-23,1000000,60,Rejected
2531,3504,2026-01-18,300000,48,KYC Pending
2532,2913,2026-04-22,100000,36,KYC Pending
2533,3740,2026-03-26,100000,36,Approved
2534,3005,2026-01-28,50000,60,KYC Pending
2535,310,2026-06-26,50000,36,Approved
2536,3086,2026-06-29,100000,12,Disbursed
2537,3191,2026-03-11,300000,48,Disbursed
2538,1396,2026-04-12,500000,48,Disbursed
2539,113,2026-08-22,100000,36,Disbursed
2540,573,2026-02-08,100000,36,KYC Pending
2541,1548,2026-07-21,400000,48,Rejected
2542,884,2026-05-09,300000,60,Approved
2543,4993,2026-03-27,150000,36,KYC Pending
2544,2424,2026-03-24,150000,24,Disbursed
2545,4941,2026-06-21,100000,12,Disbursed
2546,535,2026-04-14,1000000,60,Incomplete
2547,1840,2026-03-29,1000000,24,KYC Pending
2548,3424,2026-07-12,50000,24,Rejected
2549,1449,2026-08-21,400000,24,Disbursed
2550,130,2026-04-16,200000,12,Disbursed
2551,1157,2026-08-23,150000,12,Disbursed
2552,3418,2026-03-08,1000000,24,Rejected
2553,1412,2026-04-11,250000,60,Incomplete
2554,4141,2026-03-05,400000,24,Approved
2555,3224,2026-03-09,100000,24,KYC Pending
2556,2707,2026-06-16,750000,48,Disbursed
2557,3807,2026-03-01,500000,36,Rejected
2558,352,2026-05-09,300000,48,Disbursed
2559,1024,2026-07-24,300000,48,Disbursed
2560,1536,2026-08-11,50000,24,Disbursed
2561,3116,2026-07-30,100000,24,Rejected
2562,391,2026-04-16,500000,12,Disbursed
2563,79,2026-04-21,500000,48,Rejected
2564,581,2026-07-30,200000,12,Rejected
2565,3694,2026-07-27,400000,24,Rejected
2566,4426,2026-04-08,50000,48,Approved
2567,1275,2026-07-11,300000,12,Disbursed
2568,1049,2026-03-02,400000,36,Disbursed
2569,4899,2026-03-26,300000,60,Disbursed
2570,4771,2026-06-15,200000,60,Approved
2571,423,2026-05-19,100000,60,Approved
2572,3112,2026-08-14,300000,48,Approved
2573,2648,2026-07-06,150000,24,Approved
2574,4935,2026-04-01,400000,36,Disbursed
2575,3000,2026-05-05,100000,24,Rejected
2576,4272,2026-05-24,300000,60,Rejected
2577,629,2026-05-15,400000,48,Disbursed
2578,4025,2026-02-13,400000,24,Rejected
2579,4794,2026-03-22,200000,24,Rejected
2580,4699,2026-06-10,500000,36,Disbursed
2581,3705,2026-06-13,1000000,60,KYC Pending
2582,689,2026-04-01,750000,60,KYC Pending
2583,566,2026-08-08,50000,24,Approved
2584,3247,2026-02-11,300000,48,Incomplete
2585,3401,2026-08-10,200000,60,KYC Pending
2586,3862,2026-06-04,200000,36,Rejected
2587,1374,2026-06-18,200000,36,Approved
2588,1769,2026-05-13,500000,48,KYC Pending
2589,2058,2026-01-14,400000,48,Disbursed
2590,935,2026-06-12,750000,36,Disbursed
2591,4146,2026-03-19,1000000,24,Rejected
2592,800,2026-04-08,200000,24,Disbursed
2593,347,2026-07-31,500000,60,Rejected
2594,2611,2026-07-10,750000,48,Approved
2595,4562,2026-06-08,500000,60,KYC Pending
2596,1656,2026-08-15,150000,24,Rejected
2597,51,2026-07-19,150000,48,Incomplete
2598,804,2026-05-16,750000,48,Incomplete
2599,735,2026-03-03,750000,36,KYC Pending
2600,2979,2026-03-19,50000,24,Approved
2601,1525,2026-06-23,100000,24,Approved
2602,4130,2026-08-31,1000000,48,Incomplete
2603,3460,2026-04-22,250000,60,Disbursed
2604,3228,2026-04-01,500000,48,Approved
2605,2369,2026-04-03,100000,36,Incomplete
2606,2157,2026-05-18,200000,36,Disbursed
2607,4438,2026-06-02,50000,12,Rejected
2608,3818,2026-05-22,200000,48,Approved
2609,3718,2026-02-11,100000,60,Rejected
2610,3738,2026-05-30,1000000,36,Incomplete
2611,2759,2026-07-02,1000000,24,Rejected
2612,3419,2026-04-24,100000,36,KYC Pending
2613,1355,2026-02-28,1000000,48,Rejected
2614,3725,2026-01-08,1000000,48,Incomplete
2615,1234,2026-05-13,100000,60,Disbursed
2616,2972,2026-05-26,750000,48,Rejected
2617,564,2026-08-10,500000,12,Incomplete
2618,4226,2026-06-15,150000,12,KYC Pending
2619,2585,2026-07-13,1000000,12,Rejected
2620,1661,2026-03-25,150000,24,Disbursed
2621,1007,2026-03-29,50000,24,Disbursed
2622,4984,2026-06-11,750000,48,Rejected
2623,399,2026-06-24,1000000,24,Rejected
2624,1869,2026-02-15,750000,48,Rejected
2625,3256,2026-03-05,300000,48,Incomplete
2626,4290,2026-01-31,200000,12,Rejected
2627,3395,2026-06-17,200000,24,Disbursed
2628,3338,2026-05-10,50000,60,Incomplete
2629,3435,2026-04-21,500000,24,Approved
2630,426,2026-03-18,500000,48,Disbursed
2631,2586,2026-07-13,750000,48,Rejected
2632,4128,2026-03-22,200000,24,Disbursed
2633,3932,2026-07-04,400000,60,Disbursed
2634,4876,2026-02-28,150000,24,Disbursed
2635,1468,2026-04-15,400000,60,Incomplete
2636,3765,2026-07-09,50000,24,Disbursed
2637,4802,2026-02-15,100000,12,Rejected
2638,4528,2026-02-25,200000,60,KYC Pending
2639,2919,2026-04-20,300000,60,KYC Pending
2640,3486,2026-03-17,1000000,24,Disbursed
2641,4071,2026-03-17,150000,36,Approved
2642,346,2026-06-17,1000000,60,Approved
2643,556,2026-03-29,150000,36,Rejected
2644,845,2026-03-02,750000,36,KYC Pending
2645,4631,2026-06-08,250000,24,Approved
2646,352,2026-05-07,400000,48,Disbursed
2647,997,2026-03-31,50000,36,Disbursed
2648,1968,2026-01-20,1000000,60,Disbursed
2649,381,2026-03-26,100000,36,Incomplete
2650,3557,2026-04-18,150000,48,Rejected
2651,245,2026-07-15,500000,48,Disbursed
2652,212,2026-08-26,50000,12,Incomplete
2653,2060,2026-02-23,150000,12,Rejected
2654,2690,2026-03-02,750000,36,KYC Pending
2655,4114,2026-02-21,250000,36,Approved
2656,813,2026-03-30,250000,12,Disbursed
2657,3694,2026-08-01,400000,60,Incomplete
2658,2449,2026-06-24,50000,36,Approved
2659,389,2026-01-21,400000,12,Disbursed
2660,1741,2026-02-16,50000,48,Disbursed
2661,2814,2026-07-20,1000000,48,Rejected
2662,2030,2026-07-01,300000,24,Disbursed
2663,4536,2026-06-27,50000,36,Disbursed
2664,999,2026-03-28,200000,60,Incomplete
2665,1170,2026-06-17,100000,60,Incomplete
2666,4017,2026-05-21,50000,36,Disbursed
2667,2909,2026-05-17,300000,48,Rejected
2668,4305,2026-08-07,50000,12,KYC Pending
2669,60,2026-07-10,400000,48,KYC Pending
2670,34,2026-03-06,50000,36,Incomplete
2671,3121,2026-04-15,300000,48,Disbursed
2672,3092,2026-03-09,500000,24,Disbursed
2673,3281,2026-05-30,100000,12,Disbursed
2674,1579,2026-03-04,1000000,12,Approved
2675,2416,2026-02-03,200000,24,Incomplete
2676,3992,2026-08-15,200000,12,Incomplete
2677,4842,2026-02-17,500000,60,Rejected
2678,2155,2026-03-27,750000,48,Rejected
2679,2762,2026-05-29,400000,48,KYC Pending
2680,2410,2026-01-13,50000,12,Incomplete
2681,1068,2026-07-21,300000,24,KYC Pending
2682,1664,2026-04-14,100000,36,Approved
2683,1675,2026-05-28,1000000,36,Rejected
2684,4377,2026-06-19,300000,12,KYC Pending
2685,610,2026-02-22,1000000,36,Rejected
2686,2375,2026-07-14,150000,48,Rejected
2687,4988,2026-01-27,400000,24,Disbursed
2688,1198,2026-02-21,750000,12,KYC Pending
2689,1976,2026-05-16,250000,60,Rejected
2690,1532,2026-03-07,750000,24,KYC Pending
2691,2368,2026-03-15,300000,24,Disbursed
2692,1549,2026-07-06,150000,48,Disbursed
2693,115,2026-08-11,400000,12,Incomplete
2694,1480,2026-05-07,750000,24,Rejected
2695,1036,2026-05-01,200000,12,Disbursed
2696,271,2026-03-31,1000000,48,Disbursed
2697,4022,2026-05-14,100000,60,Disbursed
2698,4499,2026-08-26,150000,36,Incomplete
2699,3144,2026-04-15,400000,24,KYC Pending
2700,1232,2026-02-13,500000,12,Disbursed
2701,4,2026-01-30,300000,48,Rejected
2702,2346,2026-03-29,500000,24,Disbursed
2703,937,2026-05-09,500000,12,Rejected
2704,1181,2026-04-25,250000,60,Approved
2705,1173,2026-06-26,150000,60,Disbursed
2706,740,2026-05-30,750000,24,Rejected
2707,3690,2026-08-10,50000,48,Disbursed
2708,3105,2026-03-26,100000,60,Disbursed
2709,4782,2026-07-11,500000,24,KYC Pending
2710,2251,2026-03-04,300000,12,KYC Pending
2711,3456,2026-02-07,1000000,12,Approved
2712,2147,2026-06-16,1000000,24,Rejected
2713,3622,2026-03-28,300000,12,Approved
2714,919,2026-08-24,50000,60,Rejected
2715,2947,2026-06-01,250000,24,Incomplete
2716,3995,2026-03-21,100000,12,Approved
2717,1371,2026-04-22,300000,36,Disbursed
2718,3778,2026-08-07,200000,60,Disbursed
2719,3286,2026-07-03,150000,60,Approved
2720,2038,2026-07-30,1000000,36,Disbursed
2721,2243,2026-02-11,150000,12,Rejected
2722,3732,2026-08-22,250000,24,Approved
2723,108,2026-06-20,250000,60,Rejected
2724,4971,2026-07-29,150000,36,Incomplete
2725,2490,2026-02-11,50000,60,Disbursed
2726,4638,2026-01-14,400000,60,KYC Pending
2727,4803,2026-07-05,500000,12,KYC Pending
2728,3497,2026-01-28,750000,12,Disbursed
2729,1539,2026-03-15,150000,12,Approved
2730,1797,2026-06-24,200000,24,Incomplete
2731,1991,2026-07-28,100000,36,Disbursed
2732,2116,2026-08-20,750000,60,Rejected
2733,4396,2026-03-26,200000,24,KYC Pending
2734,4648,2026-02-21,400000,24,Disbursed
2735,2387,2026-02-23,50000,36,Disbursed
2736,1459,2026-08-22,400000,24,KYC Pending
2737,1372,2026-05-10,400000,36,Approved
2738,2596,2026-03-11,300000,12,KYC Pending
2739,2509,2026-05-27,1000000,60,KYC Pending
2740,3263,2026-05-30,100000,60,Incomplete
2741,3306,2026-04-02,500000,36,Disbursed
2742,2892,2026-04-02,400000,24,Disbursed
2743,3399,2026-02-07,750000,48,Incomplete
2744,4646,2026-06-21,750000,36,KYC Pending
2745,4983,2026-04-16,400000,36,KYC Pending
2746,4009,2026-06-11,1000000,48,Disbursed
2747,1555,2026-05-22,50000,24,Rejected
2748,3896,2026-08-16,750000,48,KYC Pending
2749,2006,2026-05-06,200000,36,KYC Pending
2750,3923,2026-04-10,100000,24,Disbursed
2751,2441,2026-06-19,250000,12,Rejected
2752,2252,2026-02-08,50000,36,Rejected
2753,451,2026-02-20,250000,24,Disbursed
2754,216,2026-01-24,250000,24,Disbursed
2755,3953,2026-04-17,750000,12,Rejected
2756,3373,2026-03-07,400000,60,Disbursed
2757,1259,2026-05-30,150000,24,Incomplete
2758,1779,2026-06-06,400000,12,Disbursed
2759,3305,2026-07-24,1000000,48,Rejected
2760,1620,2026-04-09,500000,36,Rejected
2761,3885,2026-03-22,500000,60,Approved
2762,1876,2026-05-18,500000,24,Rejected
2763,257,2026-03-10,200000,24,Disbursed
2764,3231,2026-02-25,200000,12,Rejected
2765,3489,2026-03-22,250000,24,Rejected
2766,866,2026-05-03,1000000,60,Approved
2767,673,2026-06-27,300000,24,Disbursed
2768,4641,2026-04-28,150000,24,Rejected
2769,4862,2026-06-29,750000,36,Rejected
2770,10,2026-08-31,400000,36,KYC Pending
2771,1124,2026-05-17,300000,24,KYC Pending
2772,2041,2026-08-21,250000,12,KYC Pending
2773,1654,2026-02-17,100000,36,KYC Pending
2774,4922,2026-08-26,200000,12,Approved
2775,2926,2026-08-08,250000,60,Disbursed
2776,2042,2026-08-04,150000,48,KYC Pending
2777,752,2026-07-22,300000,36,Disbursed
2778,1342,2026-04-21,400000,60,KYC Pending
2779,296,2026-04-29,200000,24,Rejected
2780,4437,2026-01-22,500000,12,Incomplete
2781,1853,2026-02-23,500000,12,Disbursed
2782,1943,2026-08-23,100000,48,Rejected
2783,4070,2026-05-23,400000,12,Incomplete
2784,3700,2026-03-08,750000,48,Rejected
2785,4005,2026-05-21,400000,48,Approved
2786,1467,2026-08-27,750000,60,KYC Pending
2787,2000,2026-05-21,400000,60,Rejected
2788,1725,2026-02-08,100000,24,Rejected
2789,3186,2026-05-04,300000,60,Approved
2790,4093,2026-03-15,500000,24,Disbursed
2791,1735,2026-04-20,100000,24,Incomplete
2792,4679,2026-04-12,500000,48,Rejected
2793,1577,2026-07-10,400000,48,Rejected
2794,297,2026-02-18,150000,60,Approved
2795,3323,2026-05-17,300000,48,Approved
2796,2230,2026-06-08,250000,60,Disbursed
2797,2411,2026-04-28,250000,24,KYC Pending
2798,2514,2026-08-04,750000,12,Rejected
2799,3434,2026-07-03,300000,12,Incomplete
2800,4251,2026-06-20,300000,12,Approved
2801,4848,2026-01-28,750000,36,KYC Pending
2802,548,2026-08-24,100000,48,Incomplete
2803,525,2026-08-17,150000,36,KYC Pending
